user_id,state,district,category_selected,scheme_shown,applied,approved,income_band,age_group,timestamp
USR001373,Gujarat,Ahmedabad,Agriculture & Allied Activities,Soil Health Card Scheme,Yes,No,Low,41-60,2026-01-30 15:16:21
USR001374,Karnataka,Tumkur,Disability Support (Divyang Schemes),Accessible India Campaign,Yes,Yes,Middle,60+,2025-06-09 09:00:13
USR001375,Haryana,Ambala,Education & Scholarships,PM Research Fellowship,Yes,No,High,26-40,2025-08-31 18:25:50
USR001376,Uttar Pradesh,Agra,Women Empowerment & Child Welfare,Mahila Samman Savings Certificate,No,No,Low,60+,2025-05-26 02:58:48
USR001377,West Bengal,Jalpaiguri,Education & Scholarships,Mid Day Meal Scheme,Yes,No,Middle,60+,2025-11-02 16:09:24
USR001378,Uttar Pradesh,Lucknow,Women Empowerment & Child Welfare,Beti Bachao Beti Padhao,No,No,Low,26-40,2025-04-07 00:12:56
USR001379,Telangana,Medchal,Senior Citizen Welfare,Annapurna Scheme,No,No,High,18-25,2025-11-30 11:04:30
USR001380,Gujarat,Ahmedabad,Senior Citizen Welfare,Integrated Programme for Older Persons,Yes,Yes,Middle,41-60,2025-11-14 08:27:30
USR001381,Uttarakhand,Dehradun,Agriculture & Allied Activities,Kisan Credit Card,Yes,Yes,High,18-25,2025-05-07 01:39:48
USR001382,Tamil Nadu,Tiruppur,Women Empowerment & Child Welfare,STEP Scheme,No,No,Middle,60+,2025-07-05 15:45:42
USR001383,Himachal Pradesh,Kangra,Agriculture & Allied Activities,Agriculture Infrastructure Fund,No,No,High,26-40,2025-04-23 10:36:00
USR001384,West Bengal,Birbhum,Senior Citizen Welfare,Integrated Programme for Older Persons,Yes,Yes,High,26-40,2026-01-16 05:49:54
USR001385,Mizoram,Aizawl,Education & Scholarships,National Overseas Scholarship,Yes,No,Middle,18-25,2025-12-15 18:57:14
USR001386,Telangana,Nalgonda,Agriculture & Allied Activities,National Horticulture Mission,Yes,Yes,Low,60+,2025-03-07 05:55:42
USR001387,Bihar,Patna,Women Empowerment & Child Welfare,STEP Scheme,Yes,Yes,Low,26-40,2025-12-23 02:23:28
USR001388,Meghalaya,West Khasi Hills,Disability Support (Divyang Schemes),Indira Gandhi Disability Pension,Yes,Yes,High,41-60,2025-07-20 05:01:26
USR001389,Meghalaya,Jaintia Hills,Women Empowerment & Child Welfare,Working Women Hostel Scheme,No,No,High,26-40,2025-07-23 06:59:01
USR001390,Himachal Pradesh,Kinnaur,SC/ST/OBC Welfare,Post Matric Scholarship OBC,No,No,Middle,18-25,2025-06-08 06:09:35
USR001391,Meghalaya,East Khasi Hills,Education & Scholarships,National Means Cum Merit Scholarship,Yes,No,High,26-40,2025-12-15 06:11:14
USR001392,Punjab,Ludhiana,Health & Public Health,Janani Suraksha Yojana,No,No,Low,26-40,2026-02-11 20:10:01
USR001393,Tripura,West Tripura,Education & Scholarships,Top Class Education Scheme,No,No,High,60+,2025-03-02 13:46:04
USR001394,Punjab,Patiala,Education & Scholarships,Top Class Education Scheme,Yes,Yes,Low,18-25,2025-08-01 14:59:15
USR001395,Himachal Pradesh,Mandi,Education & Scholarships,Pre Matric Scholarship OBC,Yes,No,High,26-40,2025-04-04 22:24:07
USR001396,Sikkim,North Sikkim,SC/ST/OBC Welfare,Post Matric Scholarship OBC,No,No,Middle,60+,2025-12-08 21:42:51
USR001397,Bihar,Araria,Health & Public Health,Janani Suraksha Yojana,No,No,Middle,60+,2025-09-11 18:35:49
USR001398,Tamil Nadu,Salem,Health & Public Health,Mission Indradhanush,No,No,High,18-25,2025-11-09 19:53:49
USR001399,Tripura,Dhalai,Health & Public Health,Mission Indradhanush,Yes,Yes,High,41-60,2025-06-20 21:55:59
USR001400,Bihar,East Champaran,Education & Scholarships,Top Class Education Scheme,Yes,No,Low,18-25,2026-01-21 04:01:41
USR001401,Kerala,Thrissur,Women Empowerment & Child Welfare,Mahila Shakti Kendra,No,No,High,18-25,2026-01-18 13:41:25
USR001402,Mizoram,Kolasib,Agriculture & Allied Activities,PM-KISAN,No,No,Middle,26-40,2025-08-11 18:20:23
USR001403,Nagaland,Wokha,Agriculture & Allied Activities,PM Kisan Maan Dhan Yojana,Yes,Yes,Middle,41-60,2025-03-07 06:56:34
USR001404,Mizoram,Champhai,Education & Scholarships,SHREYAS Scheme,No,No,Low,26-40,2025-10-06 09:12:34
USR001405,Uttarakhand,Haridwar,Health & Public Health,eSanjeevani Telemedicine,No,No,High,18-25,2025-05-05 13:37:42
USR001406,Haryana,Ambala,Education & Scholarships,National Means Cum Merit Scholarship,No,No,Middle,60+,2025-11-15 08:57:19
USR001407,Uttarakhand,Haridwar,SC/ST/OBC Welfare,National Fellowship SC,No,No,Middle,41-60,2025-12-10 21:59:51
USR001408,Kerala,Ernakulathappan,Disability Support (Divyang Schemes),Samarth Scheme,No,No,Middle,26-40,2026-01-14 19:25:34
USR001409,Uttar Pradesh,Lucknow,Health & Public Health,Pradhan Mantri Surakshit Matritva Abhiyan,No,No,Middle,18-25,2025-03-26 14:05:42
USR001410,Assam,Nagaon,Health & Public Health,National Health Mission,Yes,Yes,Low,18-25,2025-07-27 21:36:35
USR001411,Chhattisgarh,Durg,Disability Support (Divyang Schemes),ADIP Scheme,No,No,High,26-40,2025-12-29 04:02:06
USR001412,Odisha,Bargarh,Health & Public Health,Rashtriya Swasthya Bima Yojana,Yes,Yes,Low,41-60,2025-06-07 16:16:08
USR001413,Himachal Pradesh,Lahul,SC/ST/OBC Welfare,NSFDC Loan Schemes,Yes,No,High,18-25,2026-02-08 00:24:16
USR001414,Telangana,Nalgonda,Agriculture & Allied Activities,Agriculture Infrastructure Fund,Yes,Yes,Middle,60+,2025-08-20 03:29:50
USR001415,Odisha,Bargarh,Agriculture & Allied Activities,PM-KISAN,Yes,Yes,High,41-60,2025-06-13 16:11:35
USR001416,Kerala,Thiruvananthapuram,Health & Public Health,Mission Indradhanush,No,No,High,26-40,2026-01-17 13:24:09
USR001417,Mizoram,Kolasib,Disability Support (Divyang Schemes),National Trust Niramaya,Yes,No,Low,60+,2025-08-12 10:28:45
USR001418,Tripura,West Tripura,SC/ST/OBC Welfare,National Fellowship OBC,Yes,Yes,High,60+,2025-10-17 14:42:25
USR001419,Nagaland,Dimapur,Women Empowerment & Child Welfare,Mahila Samman Savings Certificate,Yes,No,Middle,26-40,2025-03-22 06:53:36
USR001420,Himachal Pradesh,Solan,Education & Scholarships,SHREYAS Scheme,No,No,Middle,60+,2025-11-18 19:53:28
USR001421,Mizoram,Saiha,Education & Scholarships,Top Class Education Scheme,No,No,High,18-25,2026-01-21 01:01:56
USR001422,Manipur,Imphal East,Education & Scholarships,National Overseas Scholarship,Yes,Yes,High,26-40,2025-10-30 18:45:14
USR001423,Sikkim,North Sikkim,SC/ST/OBC Welfare,Pre Matric Scholarship SC,Yes,Yes,High,18-25,2025-06-06 12:48:45
USR001424,Mizoram,Saiha,Agriculture & Allied Activities,PM Kisan Maan Dhan Yojana,Yes,No,High,26-40,2025-03-26 18:22:19
USR001425,Tamil Nadu,Tiruppur,Health & Public Health,Ayushman Bharat PM-JAY,No,No,High,41-60,2026-01-20 07:07:06
USR001426,Telangana,Rangareddy,Senior Citizen Welfare,Annapurna Scheme,No,No,High,26-40,2025-05-21 16:38:04
USR001427,Maharashtra,Nagpur,Health & Public Health,Pradhan Mantri Surakshit Matritva Abhiyan,Yes,Yes,Low,26-40,2025-12-29 18:03:08
USR001428,Assam,Nagaon,Disability Support (Divyang Schemes),Sahyogi Scheme,No,No,Middle,26-40,2025-08-03 17:47:26
USR001429,Gujarat,Bharuch,Women Empowerment & Child Welfare,Working Women Hostel Scheme,No,No,Low,41-60,2025-06-08 20:17:16
USR001430,Maharashtra,Kolhapur,Disability Support (Divyang Schemes),ADIP Scheme,Yes,Yes,Low,26-40,2025-10-11 10:23:23
USR001431,Madhya Pradesh,Bhopal,SC/ST/OBC Welfare,Credit Enhancement Scheme SC,Yes,Yes,Middle,26-40,2025-05-10 07:52:50
USR001432,Haryana,Faridabad,Disability Support (Divyang Schemes),Vidyasagar Scheme,Yes,Yes,Low,60+,2025-12-05 12:51:28
USR001433,Karnataka,Mangalore,SC/ST/OBC Welfare,Pre Matric Scholarship SC,Yes,Yes,High,18-25,2025-09-22 23:37:05
USR001434,Andhra Pradesh,Guntur,Education & Scholarships,National Overseas Scholarship,Yes,No,Middle,41-60,2025-04-16 20:42:05
USR001435,Karnataka,Hubli,Senior Citizen Welfare,PM Vaya Vandana Yojana,Yes,Yes,High,26-40,2025-09-10 10:36:41
USR001436,Uttarakhand,Pithoragarh,Agriculture & Allied Activities,National Horticulture Mission,No,No,High,60+,2026-01-10 23:06:44
USR001437,Sikkim,South Sikkim,Education & Scholarships,SHREYAS Scheme,Yes,No,Low,18-25,2026-01-28 15:38:17
USR001438,Bihar,Araria,Women Empowerment & Child Welfare,One Stop Centre Scheme,Yes,Yes,Middle,18-25,2025-06-29 02:20:22
USR001439,Andhra Pradesh,Nellore,Agriculture & Allied Activities,Agriculture Infrastructure Fund,Yes,Yes,Low,41-60,2026-02-02 07:08:34
USR001440,Punjab,Ferozepur,Education & Scholarships,Mid Day Meal Scheme,Yes,Yes,Low,60+,2025-04-08 09:09:21
USR001441,Kerala,Thrissur,Senior Citizen Welfare,Integrated Programme for Older Persons,Yes,Yes,Middle,41-60,2025-03-27 23:03:31
USR001442,Sikkim,West Sikkim,Education & Scholarships,Vidya Lakshmi Scheme,Yes,Yes,Low,41-60,2025-10-18 10:18:33
USR001443,Jharkhand,Giridih,Education & Scholarships,Post Matric Scholarship SC,Yes,Yes,Low,26-40,2025-08-22 01:37:07
USR001444,Uttar Pradesh,Meerut,Agriculture & Allied Activities,PM Krishi Sinchai Yojana,No,No,Middle,26-40,2025-09-25 21:38:32
USR001445,Tamil Nadu,Coimbatore,Health & Public Health,Pradhan Mantri Jan Aushadhi Yojana,Yes,No,High,18-25,2025-12-03 01:41:27
USR001446,Haryana,Hisar,Education & Scholarships,Post Matric Scholarship SC,Yes,Yes,Low,26-40,2025-07-12 09:14:02
USR001447,Kerala,Kannur,Education & Scholarships,National Means Cum Merit Scholarship,Yes,Yes,High,60+,2025-10-13 16:51:40
USR001448,Odisha,Cuttack,Health & Public Health,Mission Indradhanush,No,No,Middle,26-40,2026-02-18 19:46:31
USR001449,Uttar Pradesh,Meerut,Education & Scholarships,SHREYAS Scheme,No,No,Low,60+,2025-03-10 06:25:12
USR001450,Tripura,Khowai,Disability Support (Divyang Schemes),Unique Disability ID UDID,No,No,Middle,26-40,2025-05-14 20:13:04
USR001451,Bihar,Muzaffarpur,Education & Scholarships,PM Research Fellowship,No,No,Low,41-60,2025-05-17 18:43:30
USR001452,Tamil Nadu,Tiruppur,Senior Citizen Welfare,Indira Gandhi National Old Age Pension,Yes,Yes,High,41-60,2025-12-01 17:43:10
USR001453,West Bengal,Jalpaiguri,SC/ST/OBC Welfare,Venture Capital Fund SC,No,No,Middle,41-60,2025-08-23 19:10:06
USR001454,Gujarat,Surat,Health & Public Health,National Health Mission,No,No,Middle,41-60,2025-03-12 09:02:48
USR001455,Haryana,Rohtak,SC/ST/OBC Welfare,Credit Enhancement Scheme SC,Yes,Yes,Low,18-25,2025-04-04 18:50:05
USR001456,Tamil Nadu,Kancheepuram,SC/ST/OBC Welfare,Free Coaching Scheme SC OBC,Yes,Yes,Middle,41-60,2026-02-12 02:45:06
USR001457,Kerala,Thrissur,Education & Scholarships,Vidya Lakshmi Scheme,No,No,Middle,60+,2025-09-12 22:57:22
USR001458,Maharashtra,Nashik,SC/ST/OBC Welfare,Post Matric Scholarship OBC,No,No,Low,26-40,2025-04-02 01:20:29
USR001459,West Bengal,Darjeeling,Senior Citizen Welfare,National Social Assistance Programme,Yes,No,High,60+,2025-10-23 22:07:44
USR001460,Jharkhand,Dhanbad,Health & Public Health,TB Elimination Programme,Yes,No,High,60+,2025-08-11 15:53:09
USR001461,Bihar,Muzaffarpur,Agriculture & Allied Activities,e-NAM,Yes,No,Low,18-25,2026-02-15 13:03:10
USR001462,Uttarakhand,Haridwar,Health & Public Health,National Health Mission,No,No,Low,41-60,2026-01-06 07:27:19
USR001463,Manipur,Imphal West,Women Empowerment & Child Welfare,Pradhan Mantri Matru Vandana Yojana,Yes,No,Low,26-40,2025-09-22 18:36:05
USR001464,Manipur,Bishnupur,Education & Scholarships,Pre Matric Scholarship OBC,No,No,High,41-60,2025-05-11 11:47:27
USR001465,Punjab,Amritsar,Education & Scholarships,Pre Matric Scholarship OBC,Yes,No,High,41-60,2025-11-13 05:53:14
USR001466,Rajasthan,Barmer,Education & Scholarships,Mid Day Meal Scheme,No,No,Middle,41-60,2025-05-22 07:50:32
USR001467,Sikkim,West Sikkim,Agriculture & Allied Activities,PM Kisan Maan Dhan Yojana,Yes,No,Middle,18-25,2025-08-28 07:51:24
USR001468,Tripura,South Tripura,Education & Scholarships,Vidya Lakshmi Scheme,Yes,No,Middle,60+,2025-03-04 23:42:01
USR001469,Gujarat,Ahmedabad,Health & Public Health,National Health Mission,No,No,Low,26-40,2025-03-13 23:05:29
USR001470,Assam,Nagaon,SC/ST/OBC Welfare,Post Matric Scholarship OBC,Yes,Yes,High,26-40,2025-04-14 13:17:09
USR001471,Uttar Pradesh,Banaras,Education & Scholarships,National Overseas Scholarship,Yes,No,High,41-60,2025-08-20 17:16:42
USR001472,Odisha,Bargarh,Women Empowerment & Child Welfare,Pradhan Mantri Matru Vandana Yojana,Yes,Yes,High,60+,2025-06-26 08:26:55
USR001473,Andhra Pradesh,Chittoor,Education & Scholarships,Pre Matric Scholarship OBC,Yes,No,High,26-40,2025-09-11 14:09:21
USR001474,Maharashtra,Nashik,SC/ST/OBC Welfare,Pre Matric Scholarship SC,Yes,Yes,Low,26-40,2025-09-15 10:12:17
USR001475,Nagaland,Kohima,Health & Public Health,National Digital Health Mission,Yes,Yes,High,18-25,2025-10-18 22:41:50
USR001476,Haryana,Ambala,Senior Citizen Welfare,Indira Gandhi National Old Age Pension,Yes,No,High,60+,2025-04-07 01:19:18
USR001477,Mizoram,Kolasib,Disability Support (Divyang Schemes),Vidyasagar Scheme,Yes,Yes,Low,26-40,2025-12-24 06:48:41
USR001478,Gujarat,Ahmedabad,Senior Citizen Welfare,National Social Assistance Programme,Yes,No,Low,60+,2025-03-14 19:07:25
USR001479,Andhra Pradesh,Guntur,Disability Support (Divyang Schemes),National Trust Niramaya,Yes,Yes,High,60+,2025-06-25 04:48:29
USR001480,Rajasthan,Ajmer,Agriculture & Allied Activities,Kisan Credit Card,No,No,Middle,41-60,2025-04-12 07:45:55
USR001481,Sikkim,West Sikkim,Disability Support (Divyang Schemes),Deendayal Disabled Rehabilitation Scheme,Yes,Yes,High,18-25,2025-04-29 01:16:45
USR001482,Himachal Pradesh,Shimla,SC/ST/OBC Welfare,Pre Matric Scholarship SC,Yes,No,Middle,18-25,2025-11-19 07:19:09
USR001483,Kerala,Kottayam,Education & Scholarships,Top Class Education Scheme,Yes,No,Middle,60+,2025-06-17 07:16:05
USR001484,Odisha,Bargarh,SC/ST/OBC Welfare,Free Coaching Scheme SC OBC,Yes,Yes,Low,26-40,2025-03-26 07:17:26
USR001485,Meghalaya,East Garo Hills,Health & Public Health,Mission Indradhanush,No,No,Middle,60+,2025-04-08 15:44:42
USR001486,Bihar,Araria,SC/ST/OBC Welfare,Free Coaching Scheme SC OBC,No,No,High,26-40,2025-05-07 19:51:23
USR001487,Punjab,Sangrur,Agriculture & Allied Activities,e-NAM,Yes,Yes,High,18-25,2025-07-02 12:12:02
USR001488,Uttar Pradesh,Varanasi,Agriculture & Allied Activities,Paramparagat Krishi Vikas Yojana,No,No,Low,18-25,2025-05-21 01:36:06
USR001489,Manipur,Bishnupur,Education & Scholarships,Central Sector Scholarship Scheme,No,No,High,18-25,2025-04-09 16:28:27
USR001490,Bihar,Madhubani,Senior Citizen Welfare,Senior Citizen Savings Scheme,No,No,Low,18-25,2025-10-13 10:44:52
USR001491,Karnataka,Tumkur,Education & Scholarships,National Means Cum Merit Scholarship,Yes,Yes,Middle,26-40,2025-11-29 18:43:44
USR001492,Mizoram,Kolasib,Women Empowerment & Child Welfare,Working Women Hostel Scheme,Yes,No,Low,26-40,2026-01-31 23:37:46
USR001493,Tripura,Dhalai,Disability Support (Divyang Schemes),Indira Gandhi Disability Pension,No,No,Low,18-25,2025-12-24 16:58:52
USR001494,Tripura,Khowai,Senior Citizen Welfare,Atal Pension Yojana,Yes,Yes,High,26-40,2026-02-18 13:31:20
USR001495,Gujarat,Rajkot,Disability Support (Divyang Schemes),ADIP Scheme,Yes,Yes,High,60+,2026-02-25 02:19:54
USR001496,West Bengal,Murshidabad,Women Empowerment & Child Welfare,Mahila Samman Savings Certificate,No,No,Low,60+,2025-08-29 03:29:42
USR001497,Andhra Pradesh,Krishna,Agriculture & Allied Activities,Pradhan Mantri Fasal Bima Yojana,Yes,Yes,Middle,41-60,2025-03-09 05:58:21
USR001498,Tamil Nadu,Kancheepuram,Senior Citizen Welfare,Rashtriya Vayoshri Yojana,No,No,High,60+,2025-06-09 19:17:31
USR001499,Meghalaya,Cima,Senior Citizen Welfare,Elderline Helpline,Yes,Yes,Low,60+,2025-04-04 22:02:01
USR001500,Telangana,Medchal,Agriculture & Allied Activities,National Horticulture Mission,Yes,No,Middle,26-40,2025-11-03 12:14:01
USR001501,Nagaland,Peren,Senior Citizen Welfare,Annapurna Scheme,Yes,Yes,Low,41-60,2025-09-10 09:01:33
USR001502,Madhya Pradesh,Indore,SC/ST/OBC Welfare,Pre Matric Scholarship SC,Yes,No,High,60+,2025-09-20 11:07:33
USR001503,Tripura,Dhalai,SC/ST/OBC Welfare,PM DAKSH Scheme,Yes,No,Low,18-25,2026-02-21 05:34:03
USR001504,Tamil Nadu,Salem,Education & Scholarships,Top Class Education Scheme,Yes,Yes,High,41-60,2025-04-10 18:56:29
USR001505,Manipur,Imphal West,Education & Scholarships,PM Research Fellowship,Yes,Yes,Low,41-60,2025-12-13 11:28:43
USR001506,Andhra Pradesh,Chittoor,Senior Citizen Welfare,Elderline Helpline,Yes,Yes,Low,60+,2025-03-20 01:49:27
USR001507,Andhra Pradesh,Krishna,Agriculture & Allied Activities,National Horticulture Mission,No,No,Middle,18-25,2025-04-24 05:16:33
USR001508,Nagaland,Peren,Agriculture & Allied Activities,Pradhan Mantri Fasal Bima Yojana,Yes,No,Middle,18-25,2025-10-16 19:58:15
USR001509,Rajasthan,Jaipur,Senior Citizen Welfare,National Social Assistance Programme,No,No,Middle,18-25,2025-04-21 22:23:51
USR001510,Bihar,Araria,Health & Public Health,National Digital Health Mission,Yes,No,Low,26-40,2025-07-28 03:20:37
USR001511,Andhra Pradesh,Guntur,Senior Citizen Welfare,National Social Assistance Programme,Yes,Yes,High,18-25,2025-05-30 01:44:06
USR001512,Mizoram,Champhai,Health & Public Health,Pradhan Mantri Surakshit Matritva Abhiyan,Yes,Yes,Middle,41-60,2025-04-21 08:55:51
USR001513,Bihar,Patna,Health & Public Health,Janani Suraksha Yojana,No,No,Low,26-40,2025-06-14 22:22:56
USR001514,Mizoram,Aizawl,SC/ST/OBC Welfare,Pre Matric Scholarship SC,Yes,No,High,41-60,2025-07-17 04:55:59
USR001515,Uttarakhand,Nainital,Education & Scholarships,Mid Day Meal Scheme,Yes,Yes,High,60+,2025-08-15 02:43:32
USR001516,Jharkhand,Godda,Health & Public Health,Mission Indradhanush,No,No,Low,41-60,2025-09-08 10:24:07
USR001517,Andhra Pradesh,Guntur,Agriculture & Allied Activities,Soil Health Card Scheme,No,No,Middle,18-25,2025-05-15 04:16:07
USR001518,Maharashtra,Nashik,Women Empowerment & Child Welfare,Mahila Samman Savings Certificate,Yes,Yes,Low,41-60,2025-11-17 17:49:15
USR001519,Odisha,Bargarh,Agriculture & Allied Activities,PM Krishi Sinchai Yojana,No,No,High,41-60,2026-02-12 09:54:41
USR001520,Uttar Pradesh,Lucknow,Disability Support (Divyang Schemes),Indira Gandhi Disability Pension,No,No,High,26-40,2026-01-30 06:10:46
USR001521,Uttar Pradesh,Varanasi,Agriculture & Allied Activities,Soil Health Card Scheme,Yes,No,Middle,18-25,2025-10-18 11:48:35
USR001522,Haryana,Ambala,Agriculture & Allied Activities,PM-KISAN,Yes,Yes,Low,41-60,2025-11-18 14:08:45
USR001523,Bihar,Muzaffarpur,Health & Public Health,eSanjeevani Telemedicine,Yes,No,Middle,60+,2025-09-17 04:05:27
USR001524,Karnataka,Tumkur,Disability Support (Divyang Schemes),National Trust Niramaya,No,No,Low,60+,2025-12-19 02:38:58
USR001525,Tamil Nadu,Kancheepuram,Agriculture & Allied Activities,National Horticulture Mission,Yes,No,Low,18-25,2025-05-25 10:37:37
USR001526,Gujarat,Rajkot,SC/ST/OBC Welfare,National Fellowship OBC,Yes,Yes,Low,60+,2025-08-02 22:28:53
USR001527,Sikkim,South Sikkim,Health & Public Health,eSanjeevani Telemedicine,No,No,Low,26-40,2025-08-16 16:12:55
USR001528,Punjab,Ludhiana,Health & Public Health,Mission Indradhanush,Yes,No,High,60+,2025-05-07 13:21:52
USR001529,Manipur,Ukhrul,Agriculture & Allied Activities,Agriculture Infrastructure Fund,No,No,High,26-40,2025-03-17 07:47:16
USR001530,Sikkim,West Sikkim,Disability Support (Divyang Schemes),Samarth Scheme,Yes,Yes,High,26-40,2025-06-08 08:48:44
USR001531,Jharkhand,Dumka,Agriculture & Allied Activities,PM Krishi Sinchai Yojana,No,No,Middle,26-40,2026-02-07 18:33:08
USR001532,Karnataka,Mysore,SC/ST/OBC Welfare,Venture Capital Fund SC,Yes,No,Middle,26-40,2025-07-13 16:56:05
USR001533,Kerala,Thiruvananthapuram,Disability Support (Divyang Schemes),National Trust Niramaya,No,No,Middle,60+,2025-07-28 20:01:51
USR001534,Bihar,East Champaran,Women Empowerment & Child Welfare,Beti Bachao Beti Padhao,Yes,No,Low,18-25,2026-01-31 22:02:45
USR001535,Odisha,Bhubaneswar,Women Empowerment & Child Welfare,One Stop Centre Scheme,Yes,Yes,Middle,18-25,2026-02-09 22:54:28
USR001536,Maharashtra,Nashik,SC/ST/OBC Welfare,Venture Capital Fund SC,Yes,Yes,Low,60+,2025-08-15 16:27:17
USR001537,Mizoram,Champhai,SC/ST/OBC Welfare,NSFDC Loan Schemes,Yes,Yes,Low,60+,2025-12-01 16:47:21
USR001538,West Bengal,Howrah,Health & Public Health,TB Elimination Programme,Yes,Yes,Low,41-60,2025-11-17 00:34:44
USR001539,Maharashtra,Nagpur,Education & Scholarships,Top Class Education Scheme,Yes,No,Middle,18-25,2026-01-15 03:16:32
USR001540,Mizoram,Mamit,Disability Support (Divyang Schemes),Unique Disability ID UDID,Yes,No,Low,26-40,2025-06-23 00:14:59
USR001541,Kerala,Kottayam,SC/ST/OBC Welfare,Pre Matric Scholarship SC,Yes,No,Low,60+,2025-04-21 04:09:18
USR001542,Uttar Pradesh,Varanasi,Disability Support (Divyang Schemes),Unique Disability ID UDID,No,No,Middle,60+,2025-04-26 22:40:41
USR001543,Gujarat,Ahmedabad,Agriculture & Allied Activities,PM Krishi Sinchai Yojana,No,No,High,26-40,2025-11-22 10:40:58
USR001544,Maharashtra,Nagpur,Women Empowerment & Child Welfare,Beti Bachao Beti Padhao,Yes,Yes,Low,26-40,2025-03-07 02:50:27
USR001545,Uttarakhand,Pithoragarh,Women Empowerment & Child Welfare,Working Women Hostel Scheme,No,No,High,60+,2025-03-20 13:06:44
USR001546,Uttarakhand,Nainital,Disability Support (Divyang Schemes),Samarth Scheme,Yes,Yes,High,18-25,2025-04-24 06:18:04
USR001547,Uttarakhand,Bageshwar,Education & Scholarships,National Means Cum Merit Scholarship,Yes,No,Low,26-40,2025-07-02 03:57:14
USR001548,Himachal Pradesh,Kangra,SC/ST/OBC Welfare,NSFDC Loan Schemes,Yes,No,High,60+,2025-08-02 22:38:00
